participant_id,full_name,nationality,age_group,condition,financial_literacy,need_for_cognition,technology_disposition,scenario,applicant,ai_verdict,ai_correct,participant_decision,followed_ai,correct_decision,confidence_1_5,response_time_ms
P0634,Badrul A. Alam,Bangladeshi,23-27,B_surface,3,2.8,4.9,7,"Fatima A., 33, Contract",D,False,A,False,True,3,24533
P0634,Badrul A. Alam,Bangladeshi,23-27,B_surface,3,2.8,4.9,8,"Tom B., 22, Full-time",D,True,D,True,True,3,16867
P0634,Badrul A. Alam,Bangladeshi,23-27,B_surface,3,2.8,4.9,9,"Olga S., 38, Full-time",A,True,A,True,True,4,11298
P0634,Badrul A. Alam,Bangladeshi,23-27,B_surface,3,2.8,4.9,10,"Chen W., 45, Part-time",A,False,D,False,True,3,25932
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,21790
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,2,"James K., 28, Full-time",A,True,D,False,False,3,16852
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,9919
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,16423
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,5,"Anika P., 29, Full-time",D,True,D,True,True,4,14520
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,6,"David H., 47, Full-time",A,True,D,False,False,2,21894
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,7,"Fatima A., 33, Contract",D,False,A,False,True,2,15971
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,8,"Tom B., 22, Full-time",D,True,D,True,True,3,15134
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,9,"Olga S., 38, Full-time",A,True,D,False,False,3,18156
P0635,Sharif A. Ahmed,Bangladeshi,28-32,B_surface,0,4.1,2.6,10,"Chen W., 45, Part-time",A,False,D,False,True,3,16738
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,19272
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,2,"James K., 28, Full-time",A,True,A,True,True,3,16009
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,22665
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,12768
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,5,"Anika P., 29, Full-time",D,True,D,True,True,4,9225
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,6,"David H., 47, Full-time",A,True,A,True,True,3,7411
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,7,"Fatima A., 33, Contract",D,False,A,False,True,2,23798
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,8,"Tom B., 22, Full-time",D,True,A,False,False,3,12443
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,9,"Olga S., 38, Full-time",A,True,A,True,True,1,10640
P0636,Oliver A. Smith,British,28-32,B_surface,1,3.6,4.0,10,"Chen W., 45, Part-time",A,False,A,True,False,4,11807
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,16214
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,2,"James K., 28, Full-time",A,True,A,True,True,3,12128
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,17146
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,16904
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,5,"Anika P., 29, Full-time",D,True,A,False,False,2,24735
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,6,"David H., 47, Full-time",A,True,D,False,False,3,19092
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,7,"Fatima A., 33, Contract",D,False,A,False,True,4,25430
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,8,"Tom B., 22, Full-time",D,True,A,False,False,2,11445
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,9,"Olga S., 38, Full-time",A,True,D,False,False,4,28195
P0637,Shahed A. Alam,Bangladeshi,18-22,B_surface,1,4.6,3.8,10,"Chen W., 45, Part-time",A,False,D,False,True,3,23219
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,1,"Sarah M., 34, Part-time",D,True,A,False,False,4,27095
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,2,"James K., 28, Full-time",A,True,D,False,False,4,22048
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,13807
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,4,"Marcus T., 55, Part-time",D,True,D,True,True,1,9225
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,5,"Anika P., 29, Full-time",D,True,A,False,False,4,21288
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,6,"David H., 47, Full-time",A,True,D,False,False,3,21066
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,7,"Fatima A., 33, Contract",D,False,A,False,True,4,18369
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,8,"Tom B., 22, Full-time",D,True,A,False,False,4,23008
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,9,"Olga S., 38, Full-time",A,True,D,False,False,2,16185
P0638,Amna A. Siddiqui,Pakistani,18-22,B_surface,2,3.2,2.6,10,"Chen W., 45, Part-time",A,False,D,False,True,3,18374
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,24730
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,2,"James K., 28, Full-time",A,True,A,True,True,2,18613
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,13566
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,4,"Marcus T., 55, Part-time",D,True,A,False,False,5,20062
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,5,"Anika P., 29, Full-time",D,True,D,True,True,4,10203
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,6,"David H., 47, Full-time",A,True,D,False,False,3,17139
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,7,"Fatima A., 33, Contract",D,False,D,True,False,2,9549
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,8,"Tom B., 22, Full-time",D,True,A,False,False,2,20677
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,9,"Olga S., 38, Full-time",A,True,A,True,True,4,11193
P0639,Hafizur A. Rahman,Bangladeshi,28-32,B_surface,2,3.7,3.4,10,"Chen W., 45, Part-time",A,False,D,False,True,4,20442
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,16536
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,2,"James K., 28, Full-time",A,True,D,False,False,2,19244
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,20636
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,20706
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,5,"Anika P., 29, Full-time",D,True,A,False,False,1,21920
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,6,"David H., 47, Full-time",A,True,A,True,True,4,14956
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,7,"Fatima A., 33, Contract",D,False,D,True,False,1,7168
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,8,"Tom B., 22, Full-time",D,True,D,True,True,2,15106
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,9,"Olga S., 38, Full-time",A,True,A,True,True,3,12537
P0640,Azlan A. Ishak,Malaysian,23-27,B_surface,0,1.4,4.4,10,"Chen W., 45, Part-time",A,False,D,False,True,2,27824
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,1,"Sarah M., 34, Part-time",D,True,A,False,False,2,24860
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,2,"James K., 28, Full-time",A,True,D,False,False,3,25020
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,24085
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,18869
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,5,"Anika P., 29, Full-time",D,True,A,False,False,4,24622
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,6,"David H., 47, Full-time",A,True,D,False,False,4,20348
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,7,"Fatima A., 33, Contract",D,False,A,False,True,3,28361
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,8,"Tom B., 22, Full-time",D,True,A,False,False,2,16963
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,9,"Olga S., 38, Full-time",A,True,D,False,False,3,27657
P0641,Runa A. Begum,Bangladeshi,18-22,C_counterfactual,2,3.4,3.9,10,"Chen W., 45, Part-time",A,False,D,False,True,4,31853
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,19047
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,2,"James K., 28, Full-time",A,True,A,True,True,3,7347
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,11013
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,17189
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,5,"Anika P., 29, Full-time",D,True,D,True,True,4,15012
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,6,"David H., 47, Full-time",A,True,A,True,True,3,13096
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,7,"Fatima A., 33, Contract",D,False,D,True,False,4,9630
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,8,"Tom B., 22, Full-time",D,True,D,True,True,2,16423
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,9,"Olga S., 38, Full-time",A,True,A,True,True,3,15051
P0642,Zubayer A. Hossain,Bangladeshi,28-32,B_surface,1,3.3,3.2,10,"Chen W., 45, Part-time",A,False,A,True,False,2,15247
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,17541
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,2,"James K., 28, Full-time",A,True,A,True,True,4,11589
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,8182
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,19318
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,5,"Anika P., 29, Full-time",D,True,A,False,False,3,23235
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,6,"David H., 47, Full-time",A,True,D,False,False,3,23111
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,7,"Fatima A., 33, Contract",D,False,A,False,True,3,13474
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,8,"Tom B., 22, Full-time",D,True,A,False,False,5,19279
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,9,"Olga S., 38, Full-time",A,True,A,True,True,3,9888
P0643,Sara A. Butt,Pakistani,28-32,B_surface,3,2.8,2.4,10,"Chen W., 45, Part-time",A,False,D,False,True,2,21594
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,23620
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,2,"James K., 28, Full-time",A,True,A,True,True,4,20217
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,14333
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,14857
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,5,"Anika P., 29, Full-time",D,True,D,True,True,3,15343
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,6,"David H., 47, Full-time",A,True,A,True,True,4,12272
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,7,"Fatima A., 33, Contract",D,False,A,False,True,2,24126
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,8,"Tom B., 22, Full-time",D,True,A,False,False,2,26195
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,9,"Olga S., 38, Full-time",A,True,A,True,True,5,13574
P0644,Harunur A. Rashid,Bangladeshi,28-32,C_counterfactual,3,2.5,2.5,10,"Chen W., 45, Part-time",A,False,A,True,False,3,18147
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,24307
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,2,"James K., 28, Full-time",A,True,D,False,False,3,22092
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,13747
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,4,"Marcus T., 55, Part-time",D,True,D,True,True,1,8620
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,5,"Anika P., 29, Full-time",D,True,D,True,True,2,12558
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,6,"David H., 47, Full-time",A,True,D,False,False,2,17320
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,7,"Fatima A., 33, Contract",D,False,D,True,False,3,10577
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,8,"Tom B., 22, Full-time",D,True,D,True,True,4,11306
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,9,"Olga S., 38, Full-time",A,True,A,True,True,3,12337
P0645,Ananya A. Krishnan,Indian,23-27,B_surface,3,3.4,3.6,10,"Chen W., 45, Part-time",A,False,A,True,False,4,10287
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,17618
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,2,"James K., 28, Full-time",A,True,D,False,False,3,15878
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,3,"Priya R., 41, Self-employed",D,False,A,False,True,1,20616
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,14576
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,5,"Anika P., 29, Full-time",D,True,A,False,False,2,16126
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,6,"David H., 47, Full-time",A,True,A,True,True,3,10436
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,7,"Fatima A., 33, Contract",D,False,A,False,True,2,17550
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,8,"Tom B., 22, Full-time",D,True,D,True,True,2,10278
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,9,"Olga S., 38, Full-time",A,True,D,False,False,4,24338
P0646,Arman A. Hossain,Bangladeshi,28-32,A_no_explanation,0,1.4,4.1,10,"Chen W., 45, Part-time",A,False,A,True,False,3,8840
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,12169
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,2,"James K., 28, Full-time",A,True,A,True,True,4,13933
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,8764
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,19111
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,5,"Anika P., 29, Full-time",D,True,D,True,True,5,10302
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,6,"David H., 47, Full-time",A,True,D,False,False,2,17667
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,7,"Fatima A., 33, Contract",D,False,A,False,True,3,23221
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,8,"Tom B., 22, Full-time",D,True,A,False,False,3,20769
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,9,"Olga S., 38, Full-time",A,True,D,False,False,3,20325
P0647,Vinod A. Pandey,Indian,23-27,B_surface,2,2.4,3.6,10,"Chen W., 45, Part-time",A,False,D,False,True,3,17040
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,1,"Sarah M., 34, Part-time",D,True,A,False,False,4,30867
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,2,"James K., 28, Full-time",A,True,D,False,False,3,16336
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,13588
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,15294
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,5,"Anika P., 29, Full-time",D,True,D,True,True,3,9501
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,6,"David H., 47, Full-time",A,True,D,False,False,3,22115
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,7,"Fatima A., 33, Contract",D,False,D,True,False,2,10609
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,8,"Tom B., 22, Full-time",D,True,D,True,True,3,10986
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,9,"Olga S., 38, Full-time",A,True,A,True,True,3,7307
P0648,Tawhid A. Islam,Bangladeshi,23-27,A_no_explanation,1,4.6,3.0,10,"Chen W., 45, Part-time",A,False,D,False,True,2,19112
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,12550
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,2,"James K., 28, Full-time",A,True,A,True,True,4,15674
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,16017
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,4,"Marcus T., 55, Part-time",D,True,A,False,False,1,17933
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,5,"Anika P., 29, Full-time",D,True,A,False,False,2,19749
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,6,"David H., 47, Full-time",A,True,D,False,False,4,19368
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,7,"Fatima A., 33, Contract",D,False,A,False,True,3,17086
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,8,"Tom B., 22, Full-time",D,True,A,False,False,1,24270
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,9,"Olga S., 38, Full-time",A,True,D,False,False,3,17383
P0649,Jack A. Taylor,British,28-32,A_no_explanation,3,2.7,2.9,10,"Chen W., 45, Part-time",A,False,D,False,True,3,25351
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,17025
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,2,"James K., 28, Full-time",A,True,D,False,False,3,23401
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,21757
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,13735
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,5,"Anika P., 29, Full-time",D,True,D,True,True,5,12679
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,6,"David H., 47, Full-time",A,True,A,True,True,3,10576
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,7,"Fatima A., 33, Contract",D,False,D,True,False,3,13873
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,8,"Tom B., 22, Full-time",D,True,D,True,True,2,15947
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,9,"Olga S., 38, Full-time",A,True,D,False,False,5,25202
P0650,Umme A. Habiba,Bangladeshi,28-32,C_counterfactual,1,3.5,3.6,10,"Chen W., 45, Part-time",A,False,A,True,False,4,16269
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,14538
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,2,"James K., 28, Full-time",A,True,D,False,False,2,17369
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,9255
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,16593
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,5,"Anika P., 29, Full-time",D,True,D,True,True,3,9455
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,6,"David H., 47, Full-time",A,True,A,True,True,3,17142
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,7,"Fatima A., 33, Contract",D,False,A,False,True,3,16208
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,8,"Tom B., 22, Full-time",D,True,D,True,True,2,18634
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,9,"Olga S., 38, Full-time",A,True,A,True,True,2,15345
P0651,Shamsul A. Alam,Bangladeshi,23-27,A_no_explanation,2,3.1,3.4,10,"Chen W., 45, Part-time",A,False,A,True,False,4,15915
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,1,"Sarah M., 34, Part-time",D,True,A,False,False,2,20229
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,2,"James K., 28, Full-time",A,True,A,True,True,3,15141
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,20602
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,12131
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,5,"Anika P., 29, Full-time",D,True,A,False,False,5,18632
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,6,"David H., 47, Full-time",A,True,D,False,False,3,23835
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,7,"Fatima A., 33, Contract",D,False,D,True,False,4,16737
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,8,"Tom B., 22, Full-time",D,True,D,True,True,3,8063
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,9,"Olga S., 38, Full-time",A,True,D,False,False,3,17925
P0652,Kemi Okonkwo,Nigerian,23-27,A_no_explanation,1,1.2,2.9,10,"Chen W., 45, Part-time",A,False,A,True,False,3,8231
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,19968
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,2,"James K., 28, Full-time",A,True,A,True,True,4,14868
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,14135
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,4,"Marcus T., 55, Part-time",D,True,A,False,False,1,23533
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,5,"Anika P., 29, Full-time",D,True,D,True,True,5,10950
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,6,"David H., 47, Full-time",A,True,A,True,True,4,15244
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,7,"Fatima A., 33, Contract",D,False,D,True,False,2,17625
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,8,"Tom B., 22, Full-time",D,True,A,False,False,3,16564
